STOP_ID;X;Y;TIPO;CALLE;NUMERO;ENTRE1;ENTRE2
7562;-58.5287798716145;-34.6168372642;;;;;
7566;-58.3916751861377;-34.6168787124;;;;;
7571;-58.3665922341315;-34.6168789960;;;;;
1000066;-58.3679304304386;-34.6169195962;PARADAS CON REFUGIO;INDEPENDENCIA AV.;173;AZOPARDO;PASEO COLON AV.
7575;-58.3674288686474;-34.6169290906;;;;;
1004409;-58.5213248239597;-34.6169490452;PARADAS DE POSTE;LOPE DE VEGA AV.;2726;SIMBRON;TINOGASTA
1001415;-58.4256713323600;-34.6169613494;PARADAS DE POSTE;QUITO;4195;TREINTA Y TRES ORIENTALES;MARMOL, JOSE
1003567;-58.4336831091163;-34.6170216005;PARADAS DE POSTE;RIVADAVIA AV.;;CAMPICHUELO;BALCARCE, FLORENCIO
7586;-58.4041385598513;-34.6170449150;;;;;
1003307;-58.4369993420394;-34.6170453963;PARADAS DE POSTE;ACOYTE AV.;105;;
1001624;-58.3829941144707;-34.6170903617;PARADAS DE POSTE;SALTA;750;INDEPENDENCIA AV.;CHILE
7596;-58.5210132778787;-34.6171096136;;;;;
1004978;-58.5013301113483;-34.6171136418;PARADAS DE POSTE;SANABRIA;2121;;
1002407;-58.3714908792702;-34.6171202077;PARADA NO OFICIAL;INDEPENDENCIA AV.;397;;
7603;-58.4869168489684;-34.6171717824;;;;;
1003309;-58.4369249095035;-34.6171893556;PARADAS DE POSTE;ACOYTE AV.;91;;
1002396;-58.3740619999420;-34.6171971864;PARADAS CON REFUGIO;INDEPENDENCIA AV.;;BOLIVAR;PERU
1003915;-58.4769400237254;-34.6171988574;PARADAS CON REFUGIO;NAZCA AV.;1424;BELAUSTEGUI, LUIS, DR.;TRES ARROYOS
1004939;-58.5034354702458;-34.6172225306;PARADA NO OFICIAL;LASCANO;4508;;
1003610;-58.4492659381994;-34.6172468790;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1195;ESPINOSA;PAYSANDU
1003611;-58.4492659381994;-34.6172468790;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1195;;
1004037;-58.4867389836198;-34.6172478779;PARADAS DE POSTE;CONCORDIA;1595;;
1001618;-58.3915814557865;-34.6172509095;PARADAS CON REFUGIO;ENTRE RIOS AV.;732;INDEPENDENCIA AV.;CHILE
1002996;-58.4080950133330;-34.6172583172;PARADAS DE POSTE;LA RIOJA;582;;
1004940;-58.5035222058498;-34.6172683662;PARADAS DE POSTE;LASCANO;4514;;
1004421;-58.5206914614520;-34.6172786809;PARADAS DE POSTE;LOPE DE VEGA AV.;2679;;TINOGASTA
1003916;-58.4768365404316;-34.6173288580;PARADAS CON REFUGIO;NAZCA AV.;1414;;
1003825;-58.4891288084468;-34.6173408618;PARADAS DE POSTE;CAMARONES;3606;;
1001442;-58.4273031272010;-34.6173478713;PARADAS DE POSTE;MUÑIZ;316;REPUBLICA BOLIVARIANA DE VENEZUELA;QUITO
1002405;-58.3716242344954;-34.6173641787;PARADA NO OFICIAL;DEFENSA;808;GIUFFRA, JOSE M., DR.;INDEPENDENCIA AV.
7640;-58.5012011553876;-34.6173744559;;;;;
1001645;-58.3915842248648;-34.6174133882;PARADAS CON REFUGIO;ENTRE RIOS AV.;744;INDEPENDENCIA AV.;CHILE
1003662;-58.4458000265836;-34.6174272051;PARADAS DE POSTE;AVELLANEDA;;GAINZA, MARTIN DE, GRAL.;GARCIA LORCA, FEDERICO
7650;-58.4712217305299;-34.6174422078;;;;;
1004542;-58.5296954651690;-34.6174579511;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;5739;;CORTINA
1002282;-58.4634210671920;-34.6174689468;PARADAS DE POSTE;NEUQUEN;2160;;
1004541;-58.5294808115691;-34.6174707906;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;5738;OSTENDE;
1002328;-58.4686549803739;-34.6174717049;PARADAS DE POSTE;GAONA AV.;3051;;
1002147;-58.4630628697502;-34.6174775136;PARADAS CON REFUGIO;BOYACA;887;;
1004566;-58.5297651194210;-34.6175120073;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;5743;;
1003306;-58.4367514163976;-34.6175249047;PARADAS DE POSTE;ACOYTE AV.;67;;
1003304;-58.4369574580830;-34.6175385632;PARADAS DE POSTE;ACOYTE AV.;70;RIVADAVIA AV.;YERBAL
1002329;-58.4688801117028;-34.6175734012;PARADAS DE POSTE;GAONA AV.;3073;;
1001622;-58.3859219325100;-34.6175746568;PARADAS DE POSTE;SAN JOSE;785;CHILE;INDEPENDENCIA AV.
1001420;-58.4192884531316;-34.6175967060;PARADA NO OFICIAL;REPUBLICA BOLIVARIANA DE VENEZUELA;3766;CASTRO BARROS;PEREZ, JOSE JULIAN
1001453;-58.4192884531316;-34.6175967060;PARADA NO OFICIAL;REPUBLICA BOLIVARIANA DE VENEZUELA;3770;CASTRO BARROS;PEREZ, JOSE JULIAN
1004543;-58.5299019217263;-34.6176185998;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;5767;;
1001144;-58.3932447753762;-34.6176318062;PARADA NO OFICIAL;COMBATE DE LOS POZOS;757;CHILE;INDEPENDENCIA AV.
1001427;-58.4199224688788;-34.6176499469;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;3810;CASTRO;CASTRO BARROS
1001516;-58.4182311389699;-34.6176508734;PARADAS DE POSTE;COLOMBRES;410;AGRELO;REPUBLICA BOLIVARIANA DE VENEZUELA
1001454;-58.4199751487528;-34.6176541355;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;3816;CASTRO;CASTRO BARROS
1003303;-58.4368935939323;-34.6176620814;PARADAS DE POSTE;ACOYTE AV.;52;;RIVADAVIA AV.
1004544;-58.5299717675865;-34.6176727862;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;5775;IRIGOYEN;
1001316;-58.4287926126648;-34.6176781251;PARADAS CON REFUGIO;LA PLATA AV.;241;CHACO;ROSARIO
1001614;-58.3838337745577;-34.6176902480;PARADAS CON REFUGIO;INDEPENDENCIA AV.;1259;SALTA;SANTIAGO DEL ESTERO
1001143;-58.3932452517947;-34.6176989077;PARADA NO OFICIAL;COMBATE DE LOS POZOS;765;CHILE;INDEPENDENCIA AV.
1003609;-58.4469000749565;-34.6177048416;PARADA NO OFICIAL;AVELLANEDA;;ESPINOSA;GAINZA, MARTIN DE, GRAL.
1004545;-58.5297878945998;-34.6177086068;PARADA NO OFICIAL;BEIRO, FRANCISCO AV.;5774;;OSTENDE
1004546;-58.5297878945998;-34.6177086068;PARADAS DE POSTE;BEIRO, FRANCISCO AV.;5770;;
1004937;-58.5027622014422;-34.6177310015;PARADAS DE POSTE;SEGUROLA AV.;2032;;
7703;-58.3695400388917;-34.6177522991;;;;;
1004407;-58.5145581955085;-34.6177603232;PARADA NO OFICIAL;CERVANTES;2410;;BAIGORRIA
1002938;-58.4093874765399;-34.6177675591;PARADAS CON REFUGIO;URQUIZA, GRAL.;621;MEXICO;AGRELO
1000613;-58.3687497686308;-34.6177789866;PARADAS CON REFUGIO;PASEO COLON AV.;850;ESTADOS UNIDOS;INDEPENDENCIA AV.
1000616;-58.3687497686308;-34.6177789866;PARADAS CON REFUGIO;PASEO COLON AV.;850;ESTADOS UNIDOS;INDEPENDENCIA AV.
1000618;-58.3687497686308;-34.6177789866;PARADAS CON REFUGIO;PASEO COLON AV.;850;ESTADOS UNIDOS;INDEPENDENCIA AV.
7708;-58.3843178769255;-34.6177939578;;;;;
1001620;-58.3903771022434;-34.6177982813;PARADAS DE POSTE;SOLIS;785;CHILE;INDEPENDENCIA AV.
1002985;-58.4109411981271;-34.6178042620;PARADAS DE POSTE;24 DE NOVIEMBRE;636;;
1001615;-58.3870622387518;-34.6178046809;PARADAS CON REFUGIO;INDEPENDENCIA AV.;1483;SAN JOSE;SAENZ PEÑA, LUIS, PRES.
1002986;-58.4109410812442;-34.6178191816;PARADAS DE POSTE;24 DE NOVIEMBRE;646;;
1004977;-58.5021632176022;-34.6178257496;PARADAS DE POSTE;ALVAREZ JONTE AV.;4481;;
1000271;-58.3657656853404;-34.6178273065;PARADA NO OFICIAL;MOREAU DE JUSTO, ALICIA AV.;1681;EZCURRA, ENCARNACION;VERA PENALOZA,  ROSARIO
1004895;-58.5120586431667;-34.6178308483;PARADA NO OFICIAL;SASTRE, MARCOS;5022;;
1001455;-58.4227379919590;-34.6178426694;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;4106;TREINTA Y TRES ORIENTALES;BOCAYUVA, QUINTINO
1001829;-58.3743671923511;-34.6178569708;PARADAS DE POSTE;PERU;846;ESTADOS UNIDOS;INDEPENDENCIA AV.
1003305;-58.4365713840906;-34.6178730980;PARADAS DE POSTE;ACOYTE AV.;35;;
1002178;-58.4649633412019;-34.6178803122;PARADAS DE POSTE;GAVILAN;1010;;
1001514;-58.4182197973196;-34.6178836420;PARADA NO OFICIAL;COLOMBRES;434;AGRELO;REPUBLICA BOLIVARIANA DE VENEZUELA
1002303;-58.4590878145233;-34.6178847343;PARADAS DE POSTE;TRELLES, MANUEL R.;710;;
20296;-58.3808827691278;-34.6178904774;;;;;
1003301;-58.4367724249666;-34.6178964303;PARADAS DE POSTE;ACOYTE AV.;40;YERBAL;RIVADAVIA AV.
7724;-58.4480107388292;-34.6179017078;;;;;
1001140;-58.3932467113729;-34.6179044854;PARADAS DE POSTE;COMBATE DE LOS POZOS;783;CHILE;INDEPENDENCIA AV.
1001142;-58.3932467113729;-34.6179044854;PARADAS DE POSTE;COMBATE DE LOS POZOS;781;CHILE;INDEPENDENCIA AV.
1002600;-58.4689961741639;-34.6179172366;PARADAS DE POSTE;ARTIGAS, JOSE GERVASIO, GRAL.;1099;;
1001288;-58.4067974007774;-34.6179260389;PARADAS DE POSTE;MEXICO;2910;LA RIOJA;DEAN FUNES
1003855;-58.4881399174037;-34.6179300001;PARADAS DE POSTE;LAMARCA, EMILIO;1512;NEWBERY, JORGE;CERVANTES
1001467;-58.4127532063011;-34.6179309648;PARADAS DE POSTE;SANCHEZ DE LORIA;695;REPUBLICA BOLIVARIANA DE VENEZUELA;AGRELO
1001619;-58.3903744291532;-34.6179347762;PARADAS DE POSTE;SOLIS;793;CHILE;INDEPENDENCIA AV.
1003005;-58.4358681797138;-34.6179547807;PARADAS CON REFUGIO;RIVADAVIA AV.;4975;;
1004307;-58.4272808905927;-34.6179773442;PARADAS DE POSTE;MUÑIZ;382;;QUITO
1001616;-58.3901745787971;-34.6179828296;PARADA NO OFICIAL;INDEPENDENCIA AV.;1699;CEVALLOS, VIRREY;SOLIS
1002916;-58.4039195963370;-34.6179935223;PARADAS DE POSTE;JUJUY AV.;751;MEXICO;INDEPENDENCIA AV.
1002987;-58.4109396162678;-34.6180061860;PARADAS DE POSTE;24 DE NOVIEMBRE;658;;
1002937;-58.4093708151670;-34.6180515909;PARADAS CON REFUGIO;URQUIZA, GRAL.;645;MEXICO;AGRELO
1006958;-58.3565098262488;-34.6180639401;PARADAS CON REFUGIO;ESPAÑA AV.;1707;;
1004547;-58.5297926705407;-34.6180641088;PARADAS DE POSTE;IRIGOYEN;2579;;
1001317;-58.4287072786991;-34.6180645574;PARADAS DE POSTE;LA PLATA AV.;283;CHACO;ROSARIO
14851;-58.3657266943525;-34.6180714868;;;;;
1002033;-58.3874975599367;-34.6181093874;PARADAS DE POSTE;SAENZ PEÑA, LUIS, PRES.;815;;
14271;-58.3664514379967;-34.6181201256;;;;;
1003302;-58.4366555359019;-34.6181225002;PARADAS DE POSTE;ACOYTE AV.;18;YERBAL;RIVADAVIA AV.
1001458;-58.4262319676230;-34.6181314814;PARADAS DE POSTE;REPUBLICA BOLIVARIANA DE VENEZUELA;4328;;
1002917;-58.4038692757178;-34.6181379111;PARADAS DE POSTE;JUJUY AV.;759;;
1003660;-58.4518236262872;-34.6182284347;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1389;;
1003661;-58.4518236262872;-34.6182284347;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1389;;
7770;-58.3931988766914;-34.6182341447;;;;;
1003025;-58.3958473434606;-34.6182912274;PARADAS DE POSTE;INDEPENDENCIA AV.;2095;;
1004408;-58.5195690611451;-34.6182976924;PARADAS DE POSTE;LOPE DE VEGA AV.;2510;LOZANO, PEDRO;NAZARRE
1002978;-58.3990304874636;-34.6183023630;PARADAS DE POSTE;PICHINCHA;787;;
7781;-58.3944959612084;-34.6183027665;;;;;
1003697;-58.4573313078020;-34.6183084311;PARADA NO OFICIAL;ALVAREZ, DONATO, TTE. GRAL.;629;;
7780;-58.4489622055264;-34.6183096500;;;;;
20454;-58.3685901919787;-34.6183161897;;;;;
1001373;-58.4151989576155;-34.6183188743;PARADA NO OFICIAL;AGRELO;3499;LINIERS, VIRREY;MAZA
7787;-58.3687684436656;-34.6183368687;;;;;
1003140;-58.4288073414915;-34.6183755107;PARADAS DE POSTE;ROSARIO;6;;
1001526;-58.4168276118695;-34.6183823653;PARADAS CON REFUGIO;BOEDO AV.;493;REPUBLICA BOLIVARIANA DE VENEZUELA;AGRELO
7793;-58.3692979119145;-34.6183850234;;;;;
1004222;-58.4906367006161;-34.6183951045;PARADA NO OFICIAL;GONZALEZ, JOAQUIN V.;1608;SAN BLAS;CAMARONES
1002962;-58.4290054118819;-34.6184033595;PARADAS DE POSTE;ROSARIO;24;;
1002961;-58.4291132307999;-34.6184182480;PARADAS DE POSTE;ROSARIO;38;SENILLOSA;LA PLATA AV.
1003024;-58.3986307784786;-34.6184358682;PARADA NO OFICIAL;INDEPENDENCIA AV.;2281;;
1004941;-58.5058412794141;-34.6184409570;PARADAS DE POSTE;LASCANO;4712;;
7805;-58.5165282629665;-34.6184512997;;;;;
1002409;-58.3915880851191;-34.6184585664;PARADAS DE POSTE;ENTRE RIOS AV.;820;ALVAREZ THOMAS AV.;INDEPENDENCIA AV.
1002960;-58.4294150995086;-34.6184599322;PARADAS DE POSTE;ROSARIO;62;SENILLOSA;LA PLATA AV.
1002959;-58.4296025705718;-34.6184858190;PARADAS DE POSTE;ROSARIO;74;SENILLOSA;LA PLATA AV.
1001240;-58.4284048198347;-34.6184891169;PARADAS DE POSTE;LA PLATA AV.;310;;
1004892;-58.5106872907524;-34.6185136193;PARADAS CON REFUGIO;BERMUDEZ;2193;;
1005194;-58.4923971037422;-34.6185165504;PARADAS DE POSTE;BAHIA BLANCA;1697;;
1001589;-58.4152666202299;-34.6185345914;PARADAS DE POSTE;MAZA;606;MEXICO;AGRELO
7824;-58.3989628993509;-34.6185389227;;;;;
1002280;-58.4659291486122;-34.6185473623;PARADAS DE POSTE;NEUQUEN;2304;;
1003022;-58.4005642540115;-34.6185518540;PARADA NO OFICIAL;INDEPENDENCIA AV.;2443;;
1004414;-58.5313480387234;-34.6185538324;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;7415;BEIRO, FRANCISCO AV.;BRUSELAS
1003907;-58.4756109740084;-34.6185558872;PARADAS CON REFUGIO;NAZCA AV.;1295;CORDOBA AV.;GALICIA
1000585;-58.3692903989658;-34.6185612660;PARADAS DE POSTE;PASEO COLON AV.;901;ESTADOS UNIDOS;CALVO, CARLOS
1002412;-58.3915839953050;-34.6185837103;PARADAS DE POSTE;ENTRE RIOS AV.;840;ALVAREZ THOMAS AV.;INDEPENDENCIA AV.
1003321;-58.4373037710796;-34.6185863781;PARADAS DE POSTE;RIVADAVIA AV.;5069;ACOYTE AV.;HIDALGO
1003337;-58.4373037710796;-34.6185863781;PARADAS DE POSTE;RIVADAVIA AV.;5045;ACOYTE AV.;HIDALGO
1001492;-58.4196937104124;-34.6185977221;PARADAS CON REFUGIO;CASTRO BARROS;587;REPUBLICA BOLIVARIANA DE VENEZUELA;AGRELO
1001239;-58.4283821080653;-34.6185990962;PARADAS DE POSTE;LA PLATA AV.;320;AGRELO;REPUBLICA BOLIVARIANA DE VENEZUELA
1003914;-58.4760726453952;-34.6186308313;PARADA NO OFICIAL;GALICIA;2920;BELAUSTEGUI, LUIS, DR.;NAZCA AV.
1004416;-58.5313336409099;-34.6186474470;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;7419;BEIRO, FRANCISCO AV.;BRUSELAS
1002036;-58.3848594624989;-34.6186766186;PARADA NO OFICIAL;ESTADOS UNIDOS;1342;;
7842;-58.4886782792979;-34.6186775297;;;;;
1001133;-58.3974630465061;-34.6186775321;PARADAS DE POSTE;PASCO;814;ESTADOS UNIDOS;INDEPENDENCIA AV.
7847;-58.4064705061434;-34.6187040987;;;;;
1003020;-58.4029600166937;-34.6187173339;PARADAS DE POSTE;INDEPENDENCIA AV.;2633;;
1003021;-58.4029600166937;-34.6187173339;PARADAS CON REFUGIO;INDEPENDENCIA AV.;2635;;
1001466;-58.4194041610387;-34.6187190410;PARADA NO OFICIAL;AGRELO;3797;PEREZ, JOSE JULIAN;CASTRO BARROS
1003322;-58.4376218530049;-34.6187275815;PARADAS DE POSTE;RIVADAVIA AV.;5095;ACOYTE AV.;HIDALGO
1000586;-58.3692180238674;-34.6187361038;PARADAS DE POSTE;PASEO COLON AV.;973;ESTADOS UNIDOS;CALVO, CARLOS
1003901;-58.4754583125486;-34.6187476558;PARADAS DE POSTE;NAZCA AV.;1271;;
1002956;-58.4316925508541;-34.6187781742;PARADAS DE POSTE;ROSARIO;204;VIEL;DOBLAS
1001290;-58.4095109895815;-34.6187897651;PARADAS DE POSTE;MEXICO;3108;24 DE NOVIEMBRE;URQUIZA, GRAL.
1004422;-58.5187190084549;-34.6187972471;PARADAS DE POSTE;LOPE DE VEGA AV.;2411;MELINCUE;DESEADO
1002955;-58.4320361082760;-34.6188186831;PARADAS DE POSTE;ROSARIO;226;VIEL;DOBLAS
1002958;-58.4320361082760;-34.6188186831;PARADAS DE POSTE;ROSARIO;222;;
7865;-58.4035128744328;-34.6188402396;;;;;
1000612;-58.3684762381844;-34.6188402858;PARADAS CON REFUGIO;PASEO COLON AV.;922;ESTADOS UNIDOS;ESTADOS UNIDOS
1004438;-58.5301635929937;-34.6188404572;PARADAS DE POSTE;PAZ, GRAL. AV. COLECTORA;8826;;
1002954;-58.4322680713259;-34.6188461713;PARADAS DE POSTE;ROSARIO;238;VIEL;DOBLAS
1002972;-58.4009058247411;-34.6188561129;PARADAS DE POSTE;ALBERTI;808;;
1004440;-58.5302212732854;-34.6188586008;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;8820;;
7866;-58.4502298746714;-34.6188679044;;;;;
1004479;-58.5302555970957;-34.6188714574;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;8820;;
7869;-58.3889136670625;-34.6188727069;;;;;
1002252;-58.4712882280396;-34.6188757150;PARADAS DE POSTE;GAONA AV.;3271;;
20295;-58.3808540572395;-34.6188767141;;;;;
1002299;-58.4575262388602;-34.6188828283;PARADAS DE POSTE;MENDEZ DE ANDES;1728;;
1004418;-58.5313056415681;-34.6189014529;PARADAS DE POSTE;PAZ, GRAL. AV. COLECTORA;7449;BEIRO, FRANCISCO AV.;BRUSELAS
1003603;-58.4412458452613;-34.6189158969;PARADAS DE POSTE;YERBAL;;COLPAYO;ROJAS
1001464;-58.4223133895864;-34.6189307604;PARADA NO OFICIAL;AGRELO;3997;YAPEYU;BOCAYUVA, QUINTINO
1004466;-58.5155742525949;-34.6189308808;PARADAS DE POSTE;BAIGORRIA;5197;;CALDERON DE LA BARCA, PEDRO
1002397;-58.3730290188995;-34.6189429132;PARADAS DE POSTE;BOLIVAR;945;ESTADOS UNIDOS;CALVO, CARLOS
1004949;-58.5042929395652;-34.6189468101;PARADAS CON REFUGIO;ALVAREZ JONTE AV.;4679;;
1003896;-58.4845693368182;-34.6189787810;PARADAS DE POSTE;CONCORDIA;1385;;
1005197;-58.4990380940181;-34.6190662068;PARADAS DE POSTE;SANABRIA;1895;;
1004948;-58.5045742153441;-34.6190945171;PARADAS CON REFUGIO;ALVAREZ JONTE AV.;4685;;
1003139;-58.4346650890167;-34.6191430053;PARADAS DE POSTE;ROSARIO;406;;
1001462;-58.4254123011287;-34.6191543539;PARADA NO OFICIAL;AGRELO;4195;;
1003686;-58.4544328964680;-34.6192146581;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1599;;
7919;-58.3932120967077;-34.6192370042;;;;;
7933;-58.3663238910546;-34.6192449232;;;;;
1003018;-58.4060755969022;-34.6192797395;PARADAS CON REFUGIO;INDEPENDENCIA AV.;2889;;
7932;-58.3671569547074;-34.6193094539;;;;;
1002416;-58.3915586228419;-34.6193131731;PARADAS CON REFUGIO;ENTRE RIOS AV.;918;CALVO, CARLOS;ESTADOS UNIDOS
1006445;-58.3684291277207;-34.6193156206;PARADAS CON REFUGIO;PASEO COLON AV.;1000;;
1000276;-58.3666427311321;-34.6193242937;PARADAS DE POSTE;CALVO, CARLOS;66;AZOPARDO;HUERGO
1001460;-58.4280368558127;-34.6193561708;PARADAS DE POSTE;AGRELO;4387;;
7934;-58.4359137773576;-34.6193635058;;;;;
7941;-58.4514996904604;-34.6194264275;;;;;
7945;-58.4063872116358;-34.6194330999;;;;;
1004835;-58.5123383210586;-34.6194348782;PARADAS CON REFUGIO;CERVANTES;2210;;
1005219;-58.4915953810350;-34.6194402789;PARADA NO OFICIAL;CAMARONES;3904;;
7947;-58.4750158764485;-34.6194597719;;;;;
1002398;-58.3729933030829;-34.6194882133;PARADAS DE POSTE;BOLIVAR;993;ESTADOS UNIDOS;CALVO, CARLOS
1001946;-58.3915496560385;-34.6195441727;PARADAS CON REFUGIO;ENTRE RIOS AV.;940;;
1004950;-58.5005496032563;-34.6195773040;PARADA NO OFICIAL;SEGUROLA AV.;1822;;
1003011;-58.3962023092814;-34.6196072751;PARADAS DE POSTE;ESTADOS UNIDOS;2112;;
1002278;-58.4686727845208;-34.6196074397;PARADAS DE POSTE;NEUQUEN;2512;;
1002403;-58.3714663141540;-34.6196174700;PARADAS DE POSTE;DEFENSA;1008;;
1001828;-58.3741408115370;-34.6196221287;PARADA NO OFICIAL;CALVO, CARLOS;599;;
1003871;-58.4859982521056;-34.6196338756;PARADAS DE POSTE;LAMARCA, EMILIO;1310;;
1002594;-58.4615104640883;-34.6196350073;PARADAS DE POSTE;BOYACA;685;;
1002424;-58.3915456995029;-34.6196460991;PARADAS DE POSTE;ENTRE RIOS AV.;952;;
1001823;-58.3756066806746;-34.6196628835;PARADA NO OFICIAL;CALVO, CARLOS;695;;
7974;-58.3743019734298;-34.6196652754;;;;;
1004891;-58.5091910539472;-34.6196670982;PARADAS CON REFUGIO;BERMUDEZ;2045;;
1001824;-58.3770652507165;-34.6196918290;PARADA NO OFICIAL;CALVO, CARLOS;791;CHACABUCO;PIEDRAS
1001375;-58.4141859027399;-34.6197146824;PARADAS DE POSTE;MEXICO;3410;MAZA;LINIERS VIRREY
7980;-58.4077803593484;-34.6197201535;;;;;
14861;-58.3686147376099;-34.6197211646;;;;;
1003606;-58.4398713044130;-34.6197283378;PARADAS DE POSTE;RIVADAVIA AV.;5273;;
7981;-58.4152103156302;-34.6197315119;;;;;
1001825;-58.3798200897068;-34.6197323845;PARADA NO OFICIAL;CALVO, CARLOS;987;;
1002610;-58.4699097392415;-34.6197395880;PARADAS DE POSTE;ESTADO PLURINACIONAL DE BOLIVIA;1010;;
1002963;-58.4310422280775;-34.6197587866;PARADAS DE POSTE;GUAYAQUIL;187;;
7995;-58.3801567862919;-34.6197622680;;;;;
7996;-58.3829769466887;-34.6197651296;;;;;
1003690;-58.4399907732017;-34.6197813705;PARADAS DE POSTE;RIVADAVIA AV.;5283;;
1001827;-58.3742378624835;-34.6197819283;PARADA NO OFICIAL;PERU;1012;;
1003014;-58.4010992101162;-34.6197819456;PARADAS DE POSTE;ESTADOS UNIDOS;2516;;
8001;-58.4032060153725;-34.6198144202;;;;;
8004;-58.4783309602790;-34.6198435606;;;;;
1001339;-58.4168238976390;-34.6198618113;PARADA NO OFICIAL;MEXICO;3610;COLOMBRES;BOEDO AV.
8010;-58.5302415583030;-34.6198738238;;;;;
1003017;-58.4089678748737;-34.6198744249;PARADA NO OFICIAL;INDEPENDENCIA AV.;3077;;
1003299;-58.4356110752570;-34.6198997677;PARADAS CON REFUGIO;MORENO, JOSE MARIA AV.;148;ROSARIO;GUAYAQUIL
8016;-58.4181562924649;-34.6199082631;;;;;
1003300;-58.4357637502697;-34.6199236135;PARADAS CON REFUGIO;MORENO, JOSE MARIA AV.;177;ROSARIO;GUAYAQUIL
1002029;-58.3902653330273;-34.6199307039;PARADAS DE POSTE;SOLIS;979;;
1003668;-58.4565484978366;-34.6199448453;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;;CRUZ, JUANA INES DE LA, SOR;ALVAREZ, DONATO, TTE. GRAL.
8019;-58.4526981389438;-34.6199532403;;;;;
1004464;-58.5173322444960;-34.6199988451;PARADAS DE POSTE;LOPE DE VEGA AV.;2236;;BAIGORRIA
1002030;-58.3902576584451;-34.6200209401;PARADAS DE POSTE;SOLIS;989;;
8031;-58.4092520502520;-34.6200234234;;;;;
1004424;-58.5168062543292;-34.6200297193;PARADAS CON REFUGIO;BAIGORRIA;5295;;LOPE DE VEGA AV.
1002177;-58.4639070018107;-34.6200477182;PARADAS DE POSTE;GAVILAN;804;;
1002995;-58.4076719564168;-34.6200607780;PARADAS DE POSTE;LA RIOJA;816;;
1003605;-58.4405238230535;-34.6200629266;PARADAS DE POSTE;RIVADAVIA AV.;;COLPAYO;ROJAS
1001340;-58.4198842813604;-34.6200722560;PARADAS DE POSTE;MEXICO;3814;CASTRO;CASTRO BARROS
1004462;-58.5172354766669;-34.6200723721;PARADAS DE POSTE;LOPE DE VEGA AV.;2222;;BAIGORRIA
1003604;-58.4406920776459;-34.6200931510;PARADAS DE POSTE;RIVADAVIA AV.;5337;COLPAYO;ROJAS
1006956;-58.3552068292306;-34.6201138337;PARADAS CON REFUGIO;ESPAÑA AV.;2010;;
1003737;-58.4884703290719;-34.6201212982;PARADAS DE POSTE;GONZALEZ, JOAQUIN V.;1402;GONZALEZ, ELPIDIO;DIAZ, CESAR, GRAL.
166;-58.5182953155564;-34.6201365522;;;;;
1002251;-58.4736863227715;-34.6201371405;PARADAS CON REFUGIO;GAONA AV.;3455;;
8044;-58.4904054310612;-34.6201499478;;;;;
1004943;-58.5089571402055;-34.6201563985;PARADAS CON REFUGIO;LASCANO;5016;;
1004983;-58.5089571402055;-34.6201563985;PARADAS DE POSTE;LASCANO;5016;;BERMUDEZ
8049;-58.4387307950896;-34.6201858812;;;;;
1003659;-58.4409830423501;-34.6202221817;PARADAS DE POSTE;RIVADAVIA AV.;5373;;
1005193;-58.4902356524895;-34.6202353608;PARADA NO OFICIAL;BAHIA BLANCA;1495;;
1001341;-58.4224923702220;-34.6202568548;PARADAS DE POSTE;MEXICO;4006;TREINTA Y TRES ORIENTALES;BOCAYUVA, QUINTINO
1002250;-58.4739242363077;-34.6202601830;PARADAS CON REFUGIO;GAONA AV.;3483;;
1004564;-58.5289446964529;-34.6202771154;PARADAS DE POSTE;BRUSELAS;1512;;
1004833;-58.5167357360253;-34.6203020609;PARADAS CON REFUGIO;LOPE DE VEGA AV.;2189;;
1002964;-58.4351543340366;-34.6203181009;PARADAS DE POSTE;GUAYAQUIL;479;;
1003658;-58.4415718026591;-34.6203420440;PARADAS DE POSTE;ROJAS;6;YERBAL;RIVADAVIA AV.
1003015;-58.4052362652713;-34.6203594926;PARADAS DE POSTE;ESTADOS UNIDOS;2822;;
1004951;-58.4995518399336;-34.6203812458;PARADAS DE POSTE;SEGUROLA AV.;1714;;
8075;-58.4355003599403;-34.6204073242;;;;;
8091;-58.3661903166708;-34.6204221823;;;;;
14364;-58.3661869377499;-34.6204229158;;;;;
